destination_city,hotel_name,category,estimated_price_usd,estimated_price_eur,hotel_website,hotel_type,distance_to_city_center_km
Toronto YYZ,Paradise Toronto Hotel,3,203.99,187.67,https://www.paradisetorontohotel.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.24
Toronto YYZ,Urban Toronto Inn,4,391.45,360.13,https://www.urbantorontoinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",13.48
Toronto YYZ,Royal Toronto Villa,3,286.29,263.39,https://www.royaltorontovilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",6.25
Toronto YYZ,Paradise Toronto Villa,4,288.05,265.01,https://www.paradisetorontovilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",22.39
Toronto YYZ,Luxe Toronto Retreat,3,252.55,232.35,https://www.luxetorontoretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,19.89
Toronto YYZ,Heritage Toronto Hotel,3,220.27,202.65,https://www.heritagetorontohotel.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.0
Toronto YYZ,Ocean Toronto Suites,4,176.1,162.01,https://www.oceantorontosuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",29.22
Toronto YYZ,Heritage Toronto Lodge,5,150.89,138.82,https://www.heritagetorontolodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",13.26
Toronto YYZ,Urban Toronto Retreat,4,229.77,211.39,https://www.urbantorontoretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",9.81
Toronto YYZ,Sunset Toronto Haven,5,259.74,238.96,https://www.sunsettorontohaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",2.29
Toronto YYZ,Grand Toronto Haven,4,379.5,349.14,https://www.grandtorontohaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",23.55
Toronto YYZ,Luxe Toronto Palace,5,460.14,423.33,https://www.luxetorontopalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,16.49
Toronto YYZ,Royal Toronto Resort,3,110.01,101.21,https://www.royaltorontoresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",8.91
Toronto YYZ,Paradise Toronto Palace,5,324.02,298.1,https://www.paradisetorontopalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.13
Toronto YYZ,Heritage Toronto Hotel,4,299.44,275.48,https://www.heritagetorontohotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,18.45
Toronto YYZ,Grand Toronto Residence,4,179.69,165.31,https://www.grandtorontoresidence.com,"Hostal o Albergue: Económico, alojamiento compartido.",17.7
Toronto YYZ,Elite Toronto Hotel,4,238.14,219.09,https://www.elitetorontohotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,25.78
Toronto YYZ,Ocean Toronto Lodge,3,176.66,162.53,https://www.oceantorontolodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",6.55
Toronto YYZ,Heritage Toronto Palace,4,252.12,231.95,https://www.heritagetorontopalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",12.89
Toronto YYZ,Ocean Toronto Palace,4,209.5,192.74,https://www.oceantorontopalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",27.54
Toronto YYZ,Heritage Toronto Haven,3,285.83,262.96,https://www.heritagetorontohaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",17.94
Toronto YYZ,Paradise Toronto Haven,4,294.58,271.01,https://www.paradisetorontohaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,16.0
Toronto YYZ,Elite Toronto Haven,3,124.23,114.29,https://www.elitetorontohaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.92
Toronto YYZ,Grand Toronto Palace,3,130.31,119.89,https://www.grandtorontopalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",23.71
Toronto YYZ,Heritage Toronto Villa,5,315.22,290.0,https://www.heritagetorontovilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",8.79
Toronto YYZ,Luxe Toronto Haven,3,109.84,101.05,https://www.luxetorontohaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",7.17
Toronto YYZ,Paradise Toronto Retreat,3,96.88,89.13,https://www.paradisetorontoretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",8.65
Toronto YYZ,Comfort Toronto Retreat,5,411.46,378.54,https://www.comforttorontoretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,21.85
Toronto YYZ,Royal Toronto Hotel,3,120.69,111.03,https://www.royaltorontohotel.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",12.41
Toronto YYZ,Luxe Toronto Suites,5,381.95,351.39,https://www.luxetorontosuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.31
Toronto YYZ,Sunset Toronto Haven,3,249.87,229.88,https://www.sunsettorontohaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",22.81
Toronto YYZ,Ocean Toronto Inn,3,142.27,130.89,https://www.oceantorontoinn.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",17.21
Toronto YYZ,Sunset Toronto Inn,3,197.57,181.76,https://www.sunsettorontoinn.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",21.44
Toronto YYZ,Luxe Toronto Hotel,4,248.93,229.02,https://www.luxetorontohotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",3.14
Toronto YYZ,Elite Toronto Residence,5,174.91,160.92,https://www.elitetorontoresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",23.61
Toronto YYZ,Elite Toronto Palace,3,96.26,88.56,https://www.elitetorontopalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,27.83
Toronto YYZ,Urban Toronto Villa,4,281.13,258.64,https://www.urbantorontovilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",2.39
Toronto YYZ,Heritage Toronto Hotel,3,105.22,96.8,https://www.heritagetorontohotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",26.02
Toronto YYZ,Ocean Toronto Suites,3,158.37,145.7,https://www.oceantorontosuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",3.62
Toronto YYZ,Luxe Toronto Lodge,3,259.98,239.18,https://www.luxetorontolodge.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",11.27
Toronto YYZ,Grand Toronto Palace,5,428.62,394.33,https://www.grandtorontopalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",27.07
Toronto YYZ,Grand Toronto Palace,4,340.52,313.28,https://www.grandtorontopalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",2.13
Toronto YYZ,Ocean Toronto Residence,4,249.16,229.23,https://www.oceantorontoresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",0.38
Toronto YYZ,Ocean Toronto Lodge,4,124.32,114.37,https://www.oceantorontolodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",11.18
Toronto YYZ,Elite Toronto Villa,3,136.46,125.54,https://www.elitetorontovilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.92
Toronto YYZ,Paradise Toronto Villa,3,276.31,254.21,https://www.paradisetorontovilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",24.15
Toronto YYZ,Comfort Toronto Villa,5,169.72,156.14,https://www.comforttorontovilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",24.64
Toronto YYZ,Grand Toronto Lodge,4,381.27,350.77,https://www.grandtorontolodge.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",13.56
Toronto YYZ,Grand Toronto Hotel,4,334.26,307.52,https://www.grandtorontohotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",6.48
Toronto YYZ,Heritage Toronto Residence,5,322.56,296.76,https://www.heritagetorontoresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.09
Toronto YYZ,Comfort Toronto Palace,3,133.41,122.74,https://www.comforttorontopalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",23.23
Toronto YYZ,Grand Toronto Lodge,3,126.75,116.61,https://www.grandtorontolodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,22.88
Toronto YYZ,Ocean Toronto Villa,3,237.18,218.21,https://www.oceantorontovilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",27.48
Toronto YYZ,Heritage Toronto Haven,4,147.58,135.77,https://www.heritagetorontohaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",24.55
Toronto YYZ,Comfort Toronto Residence,5,193.49,178.01,https://www.comforttorontoresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,14.03
Toronto YYZ,Heritage Toronto Villa,4,295.88,272.21,https://www.heritagetorontovilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",29.54
Toronto YYZ,Paradise Toronto Palace,3,214.12,196.99,https://www.paradisetorontopalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.76
Toronto YYZ,Sunset Toronto Resort,4,275.88,253.81,https://www.sunsettorontoresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,4.4
Toronto YYZ,Sunset Toronto Hotel,4,272.87,251.04,https://www.sunsettorontohotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",28.53
Toronto YYZ,Ocean Toronto Villa,4,380.06,349.66,https://www.oceantorontovilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",3.5
Toronto YYZ,Elite Toronto Inn,5,236.74,217.8,https://www.elitetorontoinn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",13.1
Toronto YYZ,Sunset Toronto Haven,4,293.06,269.62,https://www.sunsettorontohaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",9.85
Toronto YYZ,Comfort Toronto Haven,3,243.12,223.67,https://www.comforttorontohaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.04
Toronto YYZ,Comfort Toronto Retreat,3,192.98,177.54,https://www.comforttorontoretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",26.95
Toronto YYZ,Urban Toronto Resort,5,372.81,342.99,https://www.urbantorontoresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",1.06
Toronto YYZ,Urban Toronto Palace,3,266.71,245.37,https://www.urbantorontopalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",28.39
Toronto YYZ,Luxe Toronto Suites,5,340.38,313.15,https://www.luxetorontosuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",27.81
Toronto YYZ,Sunset Toronto Suites,3,217.95,200.51,https://www.sunsettorontosuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",8.63
Toronto YYZ,Elite Toronto Hotel,4,235.81,216.95,https://www.elitetorontohotel.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",19.15
Toronto YYZ,Sunset Toronto Residence,3,141.98,130.62,https://www.sunsettorontoresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",15.88
Toronto YYZ,Royal Toronto Inn,4,211.58,194.65,https://www.royaltorontoinn.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,22.6
Toronto YYZ,Royal Toronto Suites,5,298.97,275.05,https://www.royaltorontosuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",12.94
Toronto YYZ,Luxe Toronto Haven,3,182.99,168.35,https://www.luxetorontohaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",10.04
Toronto YYZ,Heritage Toronto Villa,3,288.06,265.02,https://www.heritagetorontovilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",18.33
Toronto YYZ,Urban Toronto Residence,4,338.67,311.58,https://www.urbantorontoresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.7
Toronto YYZ,Urban Toronto Villa,4,370.37,340.74,https://www.urbantorontovilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",15.16
Toronto YYZ,Grand Toronto Palace,4,194.24,178.7,https://www.grandtorontopalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",18.14
Toronto YYZ,Urban Toronto Inn,3,178.26,164.0,https://www.urbantorontoinn.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",24.63
Toronto YYZ,Heritage Toronto Villa,3,275.18,253.17,https://www.heritagetorontovilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.8
Toronto YYZ,Heritage Toronto Palace,3,295.36,271.73,https://www.heritagetorontopalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.92
Toronto YYZ,Paradise Toronto Residence,3,226.32,208.21,https://www.paradisetorontoresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",5.48
Toronto YYZ,Sunset Toronto Lodge,5,226.69,208.55,https://www.sunsettorontolodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.0
Toronto YYZ,Luxe Toronto Hotel,3,249.7,229.72,https://www.luxetorontohotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",15.16
Toronto YYZ,Luxe Toronto Residence,5,289.04,265.92,https://www.luxetorontoresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,3.12
Toronto YYZ,Urban Toronto Suites,4,291.73,268.39,https://www.urbantorontosuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.18
Toronto YYZ,Royal Toronto Suites,5,408.44,375.76,https://www.royaltorontosuites.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.13
Toronto YYZ,Comfort Toronto Haven,3,112.33,103.34,https://www.comforttorontohaven.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",12.4
Toronto YYZ,Royal Toronto Villa,4,203.79,187.49,https://www.royaltorontovilla.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",28.83
Toronto YYZ,Sunset Toronto Suites,4,149.09,137.16,https://www.sunsettorontosuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",11.29
Toronto YYZ,Comfort Toronto Hotel,3,235.59,216.74,https://www.comforttorontohotel.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,24.11
Toronto YYZ,Urban Toronto Lodge,5,160.44,147.6,https://www.urbantorontolodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,12.62
Toronto YYZ,Luxe Toronto Suites,4,381.16,350.67,https://www.luxetorontosuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",3.24
Toronto YYZ,Urban Toronto Palace,3,244.87,225.28,https://www.urbantorontopalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",27.55
Toronto YYZ,Sunset Toronto Suites,4,191.92,176.57,https://www.sunsettorontosuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",28.83
Calgary YYC,Urban Calgary Palace,5,253.65,233.36,https://www.urbancalgarypalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",15.4
Calgary YYC,Urban Calgary Inn,5,248.33,228.46,https://www.urbancalgaryinn.com,"Hostal o Albergue: Económico, alojamiento compartido.",16.74
Calgary YYC,Ocean Calgary Palace,3,218.92,201.41,https://www.oceancalgarypalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",7.02
Calgary YYC,Royal Calgary Retreat,3,114.47,105.31,https://www.royalcalgaryretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,24.15
Calgary YYC,Grand Calgary Palace,5,269.51,247.95,https://www.grandcalgarypalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",21.65
Calgary YYC,Paradise Calgary Suites,3,148.79,136.89,https://www.paradisecalgarysuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",25.25
Calgary YYC,Paradise Calgary Residence,4,261.44,240.52,https://www.paradisecalgaryresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",2.86
Calgary YYC,Sunset Calgary Residence,3,146.85,135.1,https://www.sunsetcalgaryresidence.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.88
Calgary YYC,Paradise Calgary Resort,4,173.89,159.98,https://www.paradisecalgaryresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",14.28
Calgary YYC,Urban Calgary Resort,3,250.0,230.0,https://www.urbancalgaryresort.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",1.71
Calgary YYC,Urban Calgary Retreat,3,202.1,185.93,https://www.urbancalgaryretreat.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",16.69
Calgary YYC,Comfort Calgary Lodge,3,125.56,115.52,https://www.comfortcalgarylodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.0
Calgary YYC,Ocean Calgary Retreat,5,472.58,434.77,https://www.oceancalgaryretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",26.19
Calgary YYC,Comfort Calgary Resort,5,296.34,272.63,https://www.comfortcalgaryresort.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",14.73
Calgary YYC,Comfort Calgary Residence,4,286.97,264.01,https://www.comfortcalgaryresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,5.45
Calgary YYC,Grand Calgary Haven,4,309.3,284.56,https://www.grandcalgaryhaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",29.54
Calgary YYC,Paradise Calgary Resort,4,159.8,147.02,https://www.paradisecalgaryresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",14.84
Calgary YYC,Paradise Calgary Haven,5,492.92,453.49,https://www.paradisecalgaryhaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.99
Calgary YYC,Heritage Calgary Palace,4,328.88,302.57,https://www.heritagecalgarypalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,26.32
Calgary YYC,Sunset Calgary Inn,5,189.26,174.12,https://www.sunsetcalgaryinn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.82
Calgary YYC,Royal Calgary Residence,3,96.95,89.19,https://www.royalcalgaryresidence.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",11.89
